asset_id,path,source_url,creator,license,proof_path,modifications,approval_status
mechanical_v001_victory,assets/audio/mechanical-v001/victory.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Four-note completed-cycle signal; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_defeat,assets/audio/mechanical-v001/defeat.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Descending power-down signal; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_precision_good,assets/audio/mechanical-v001/precision_good.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Precision timing success; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_precision_miss,assets/audio/mechanical-v001/precision_miss.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Quiet timing miss; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_ui_ok,assets/audio/mechanical-v001/ui_ok.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Single control relay; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_ui_error,assets/audio/mechanical-v001/ui_error.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Two control relays; rejected command; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_turn,assets/audio/mechanical-v001/turn.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,End Turn relay; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_factory_room,assets/audio/mechanical-v001/factory_room.wav,original: audio-source/build_mechanical.py deterministic synthesis,Game Studio / Codex / Python standard library,Original project content; studio distribution licence unset,assets/audio/mechanical-v001/audio-audit.json,Seamless distant furnace resonance; original mono48kHz16-bit PCM; no external recordings,source and Unreal sequential-mix verified; gameplay mix and human listening pending
mechanical_v001_source,audio-source/build_mechanical.py,original: procedural audio source,Game Studio / Codex,Original project content; studio distribution licence unset,audio-source/README.md,Deterministic resonances; filtered noise; sweeps; source headroom and loop-seam validation,source and Unreal sequential-mix verified; gameplay mix and human listening pending
scenery_v002_source,art-source/scenery_v002_build.py,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_copper_basecolor,assets/production/scenery-v002/textures/CW_v2_copper_BaseColor.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_copper_normal,assets/production/scenery-v002/textures/CW_v2_copper_Normal.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_copper_orm,assets/production/scenery-v002/textures/CW_v2_copper_ORM.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_floor_basecolor,assets/production/scenery-v002/textures/CW_v2_floor_BaseColor.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_floor_normal,assets/production/scenery-v002/textures/CW_v2_floor_Normal.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_floor_orm,assets/production/scenery-v002/textures/CW_v2_floor_ORM.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_oxide_basecolor,assets/production/scenery-v002/textures/CW_v2_oxide_BaseColor.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_oxide_normal,assets/production/scenery-v002/textures/CW_v2_oxide_Normal.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_oxide_orm,assets/production/scenery-v002/textures/CW_v2_oxide_ORM.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_slate_basecolor,assets/production/scenery-v002/textures/CW_v2_slate_BaseColor.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_slate_normal,assets/production/scenery-v002/textures/CW_v2_slate_Normal.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_slate_orm,assets/production/scenery-v002/textures/CW_v2_slate_ORM.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_stone_basecolor,assets/production/scenery-v002/textures/CW_v2_stone_BaseColor.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_stone_normal,assets/production/scenery-v002/textures/CW_v2_stone_Normal.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
scenery_v002_cw_v2_stone_orm,assets/production/scenery-v002/textures/CW_v2_stone_ORM.png,original: Blender 5.2.1 LTS procedural source; no external assets,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/scenery-v002/source-artifact-index.json,Original layered foundry scenery and matte PBR surfaces using existing project helpers,source-and-FBX-verified; Unreal and human visual acceptance pending
cinderwall_roster_v001_source,art-source/roster_v001_build.py,original: Blender 5.2.1 LTS procedural source; no external art,Game Studio / Codex,Original project content; studio distribution licence unset,assets/production/roster-v001/source-artifact-index.json,Eight distinct articulated robots and 72 clips; unchanged original Cinderwall PBR surfaces,source-and-FBX-verified; Unreal and human visual acceptance pending
